"c.0.550502379693284..0.553781068217874..0.537281861448969..0.530777366472766..","c.0.569962982548916..0.583606557377049..0.593178212585933..0.547329455314648..","c.0.59286092014807..0.583342147012163..0.55367530407192..0.58630354309889..","c.0.605817028027499..0.556689582231623..0.589423585404548..0.557112638815442..","c.0.576731887890005..0.560444209413009..0.586409307244844..0.556901110523533..","c.0.58281332628239..0.557324167107351..0.572924378635642..0.576361713379164..","c.0.550396615547329..0.579375991538868..0.543839238498149..0.54034902168165..","c.0.546800634584876..0.560126916975145..0.527921734531994..0.563670015864622..","c.0.534320465362242..0.524272871496563..0.521470121628768..0.547276573241671.."
0.550502379693284,0.569962982548916,0.59286092014807,0.605817028027499,0.576731887890005,0.58281332628239,0.550396615547329,0.546800634584876,0.534320465362242
0.553781068217874,0.583606557377049,0.583342147012163,0.556689582231623,0.560444209413009,0.557324167107351,0.579375991538868,0.560126916975145,0.524272871496563
0.537281861448969,0.593178212585933,0.55367530407192,0.589423585404548,0.586409307244844,0.572924378635642,0.543839238498149,0.527921734531994,0.521470121628768
0.530777366472766,0.547329455314648,0.58630354309889,0.557112638815442,0.556901110523533,0.576361713379164,0.54034902168165,0.563670015864622,0.547276573241671
0.563352723426758,0.560338445267054,0.524061343204654,0.559756742464305,0.566578529878371,0.534003172924379,0.53088313061872,0.570068746694871,0.572765732416711
0.527340031729244,0.593072448439979,0.547012162876785,0.553622421998942,0.602644103648863,0.508408249603384,0.56679005817028,0.540824960338445,0.550713907985193
0.540507667900582,0.547382337387626,0.576361713379165,0.550290851401375,0.560338445267054,0.589635113696457,0.560655737704918,0.550608143839239,0.560338445267054
0.547223691168694,0.582919090428345,0.573347435219461,0.557112638815442,0.557059756742464,0.570333157059757,0.547382337387626,0.579799048122686,0.605658381808567
0.543892120571126,0.547012162876785,0.586303543098889,0.563670015864622,0.569910100475939,0.544103648863035,0.515018508725542,0.576784769962983,0.527868852459016
0.56351136964569,0.573611845584347,0.576784769962983,0.615600211528292,0.550713907985193,0.510893707033316,0.55076679005817,0.524695928080381,0.554204124801692
0.570438921205711,0.586567953463776,0.501269169751454,0.570491803278689,0.576626123744051,0.547435219460603,0.553463775780011,0.586144896879958,0.543733474352195
0.527657324167107,0.598889476467478,0.603067160232681,0.567213114754098,0.53416181914331,0.547435219460603,0.524590163934426,0.602379693283977,0.593231094658911
0.563670015864622,0.583289264939186,0.566895822316235,0.544050766790058,0.563987308302485,0.550713907985193,0.573294553146483,0.511634056054997,0.504706504494976
0.553728186144897,0.517821258593337,0.583077736647277,0.58609201480698,0.576679005817028,0.517979904812269,0.523691168693813,0.55695399259651,0.540454785827604
0.491961924907456,0.560497091485986,0.557324167107351,0.566842940243258,0.544156530936013,0.547540983606557,0.54748810153358,0.556742464304601,0.479217345319937
0.514331041776838,0.550555261766261,0.606028556319408,0.546747752511898,0.564040190375463,0.540983606557377,0.544103648863035,0.606451612903226,0.550396615547329
0.556742464304601,0.589423585404548,0.573400317292438,0.59286092014807,0.60888418826018,0.547593865679535,0.566948704389212,0.583077736647277,0.537387625594923
0.52432575356954,0.612533051295611,0.54034902168165,0.579640401903755,0.53416181914331,0.583077736647277,0.533844526705447,0.560285563194077,0.534373347435219
0.498519301956637,0.566737176097303,0.612321523003702,0.544103648863035,0.54362771020624,0.544103648863035,0.560338445267054,0.546800634584876,0.533580116340561
0.511263881544156,0.589529349550502,0.547170809095717,0.540877842411423,0.537228979375992,0.58339502908514,0.550819672131148,0.560391327340032,0.543892120571126
0.527710206240085,0.563617133791645,0.569804336329984,0.589264939185616,0.547382337387626,0.576414595452142,0.508355367530407,0.586039132734003,0.576626123744051
0.53765203595981,0.563035430988895,0.609413008989952,0.566842940243258,0.589846641988366,0.540296139608673,0.579587519830777,0.573188789000529,0.517662612374405
0.524484399788472,0.576097303014278,0.566895822316235,0.58958223162348,0.603014278159704,0.579693283976732,0.524695928080381,0.550290851401375,0.57683765203596
0.540296139608673,0.537546271813855,0.573770491803279,0.576679005817028,0.563352723426758,0.573400317292438,0.521152829190904,0.560497091485986,0.511422527763088
0.550608143839239,0.543839238498149,0.563141195134849,0.573241671073506,0.530830248545743,0.537123215230037,0.547117927022739,0.527551560021153,0.514542570068747
0.511316763617134,0.563722897937599,0.563564251718667,0.543892120571126,0.563299841353781,0.524219989423585,0.570174510840825,0.540507667900582,0.560021152829191
0.524378635642517,0.557324167107351,0.557324167107351,0.556795346377578,0.55018508725542,0.50830248545743,0.550132205182443,0.505076679005817,0.547276573241671
0.501480698043363,0.556901110523533,0.589423585404548,0.56351136964569,0.58609201480698,0.514542570068747,0.589635113696457,0.554204124801692,0.50444209413009
0.527815970386039,0.557377049180328,0.573823373876256,0.543997884717081,0.573294553146483,0.55076679005817,0.556478053939715,0.517715494447382,0.553939714436806
0.508249603384453,0.586303543098889,0.566472765732417,0.619090428344791,0.576203067160233,0.576679005817028,0.547699629825489,0.566948704389212,0.563722897937599
0.553781068217874,0.560338445267054,0.547540983606557,0.599894235854045,0.527868852459016,0.579640401903755,0.505446853516658,0.517927022739291,0.524748810153358
0.563458487572713,0.563617133791645,0.563670015864622,0.606081438392385,0.543733474352195,0.576731887890005,0.566578529878371,0.553728186144897,0.566631411951348
0.566419883659439,0.589899524061343,0.58958223162348,0.566684294024326,0.534531993654151,0.566842940243258,0.537440507667901,0.566948704389212,0.527868852459016
0.527657324167107,0.553781068217874,0.566578529878371,0.573347435219461,0.553463775780011,0.586144896879958,0.518297197250132,0.553939714436806,0.547012162876785
0.544050766790058,0.556848228450555,0.576943416181914,0.566737176097303,0.586832363828662,0.553622421998942,0.547276573241671,0.53088313061872,0.582919090428345
0.501797990481227,0.647964040190375,0.592332099418297,0.534479111581174,0.537493389740878,0.508249603384453,0.534214701216288,0.560179799048123,0.491909042834479
0.54034902168165,0.556530936012692,0.606028556319408,0.576573241671073,0.586303543098889,0.537334743521946,0.514806980433633,0.534056054997356,0.544103648863035
0.557588577472237,0.602379693283977,0.566737176097303,0.596562665256478,0.541195134849286,0.573241671073506,0.517874140666314,0.572924378635642,0.530830248545743
0.488207297726071,0.576467477525119,0.595822316234796,0.537123215230037,0.631570597567425,0.524590163934426,0.560126916975145,0.54420941300899,0.54362771020624
0.524484399788472,0.589687995769434,0.579799048122686,0.536964569011105,0.556901110523533,0.570491803278689,0.585986250661026,0.531147540983607,0.544156530936013
0.55367530407192,0.547329455314648,0.553728186144897,0.576520359598096,0.560338445267054,0.553410893707033,0.543839238498149,0.537176097303014,0.511634056054997
0.550026441036489,0.543839238498149,0.599206768905341,0.55695399259651,0.583024854574299,0.563617133791645,0.569962982548916,0.527921734531994,0.511475409836066
0.524167107350608,0.573400317292438,0.550396615547329,0.563934426229508,0.540772078265468,0.579587519830777,0.527921734531994,0.550026441036489,0.563617133791645
0.563458487572713,0.569962982548916,0.573083024854574,0.55695399259651,0.55367530407192,0.559968270756214,0.567001586462189,0.560126916975145,0.517609730301428
0.508090957165521,0.570015864621893,0.546853516657853,0.579851930195664,0.566842940243258,0.547170809095717,0.563828662083554,0.579481755684823,0.550555261766261
0.530671602326811,0.547117927022739,0.547329455314648,0.583183500793231,0.557377049180328,0.547699629825489,0.530777366472766,0.508461131676362,0.547329455314648
0.498677948175568,0.592808038075093,0.599048122686409,0.524431517715494,0.556530936012692,0.527445795875198,0.609042834479112,0.540296139608673,0.553939714436806
0.537176097303014,0.586250661025912,0.556901110523533,0.557059756742464,0.570174510840825,0.616181914331042,0.527710206240085,0.537334743521946,0.524484399788472
0.537599153886832,0.583236382866208,0.560391327340032,0.576784769962983,0.576679005817028,0.550396615547329,0.54748810153358,0.563458487572713,0.537546271813855
0.51776837652036,0.586409307244844,0.590163934426229,0.570015864621893,0.592490745637229,0.55367530407192,0.576731887890005,0.553622421998942,0.51835007932311
0.514066631411951,0.57355896351137,0.560285563194077,0.537599153886832,0.531517715494447,0.544050766790058,0.559968270756214,0.543839238498149,0.524167107350608
0.524748810153358,0.550661025912216,0.546853516657853,0.5409307244844,0.567054468535167,0.573347435219461,0.550449497620307,0.543945002644104,0.547276573241671
0.527763088313062,0.579799048122686,0.612374405076679,0.530988894764675,0.560391327340032,0.593231094658911,0.579904812268641,0.543945002644104,0.540507667900582
0.579904812268641,0.570333157059757,0.556530936012692,0.566684294024326,0.576414595452142,0.52104706504495,0.55404547858276,0.491168693812797,0.462771020624008
0.527392913802221,0.583289264939186,0.546536224219989,0.557112638815442,0.605975674246431,0.540190375462718,0.531200423056584,0.537123215230037,0.609201480698043
0.521311475409836,0.596033844526705,0.589476467477525,0.553728186144897,0.553622421998942,0.570703331570598,0.560444209413009,0.57006874669487,0.592966684294024
0.553463775780011,0.563617133791645,0.55425700687467,0.566472765732417,0.537228979375992,0.517715494447382,0.560444209413009,0.537493389740878,0.521099947117927
0.53765203595981,0.546800634584876,0.556901110523533,0.569804336329984,0.563246959280804,0.556636700158646,0.537387625594923,0.589793759915389,0.54748810153358
0.540719196192491,0.566895822316235,0.563299841353781,0.563458487572713,0.547117927022739,0.544262295081967,0.569539925965098,0.554098360655738,0.525013220518244
0.544473823373876,0.501903754627181,0.605711263881544,0.593548387096774,0.582971972501322,0.550079323109466,0.569645690111052,0.498730830248546,0.510946589106293
0.491803278688525,0.556901110523533,0.557377049180328,0.543469063987308,0.537334743521946,0.566578529878371,0.537863564251719,0.560021152829191,0.576784769962983
0.563722897937599,0.547065044949762,0.583553675304072,0.624801692226335,0.557059756742464,0.559915388683236,0.547117927022739,0.534479111581174,0.511105235325225
0.537228979375992,0.606081438392385,0.563194077207827,0.582971972501322,0.583130618720254,0.56679005817028,0.550343733474352,0.544156530936013,0.524590163934426
0.537546271813855,0.55018508725542,0.586303543098889,0.540613432046536,0.543839238498149,0.560074034902168,0.576943416181914,0.553728186144897,0.543839238498149
0.563564251718667,0.553833950290851,0.589846641988366,0.559968270756214,0.59227921734532,0.537281861448969,0.557271285034373,0.566895822316235,0.582707562136436
0.521311475409836,0.586462189317821,0.573083024854574,0.563987308302485,0.540719196192491,0.514066631411951,0.589264939185616,0.537599153886832,0.5409307244844
0.498149127445796,0.55404547858276,0.560497091485986,0.598995240613432,0.537969328397673,0.59286092014807,0.557112638815442,0.543786356425172,0.537916446324696
0.530936012691698,0.596351136964569,0.547170809095717,0.520994182971973,0.557059756742464,0.540613432046536,0.514648334214701,0.524695928080381,0.553939714436806
0.557059756742464,0.593389740877842,0.540719196192491,0.547329455314648,0.576361713379164,0.618667371760973,0.540824960338445,0.502009518773136,0.540666314119513
0.576731887890005,0.550132205182443,0.566314119513485,0.560602855631941,0.576361713379164,0.524643046007404,0.540877842411423,0.540666314119513,0.579904812268641
0.498360655737705,0.602802749867795,0.592808038075093,0.563564251718667,0.580169222633527,0.52760444209413,0.556478053939714,0.556795346377578,0.511528291909043
0.553833950290851,0.556848228450555,0.605552617662612,0.563194077207827,0.586144896879958,0.557271285034373,0.540772078265468,0.531200423056584,0.50830248545743
0.566525647805394,0.573030142781597,0.580010576414595,0.524272871496563,0.560285563194077,0.527657324167107,0.55076679005817,0.520994182971973,0.524114225277631
0.501586462189318,0.589476467477525,0.592913802221047,0.567054468535167,0.560602855631941,0.505182443151772,0.56351136964569,0.530988894764675,0.540877842411423
0.534108937070333,0.562982548915917,0.583130618720254,0.556901110523533,0.582971972501322,0.573347435219461,0.537493389740878,0.560074034902168,0.498677948175568
0.530936012691698,0.569592808038075,0.583077736647277,0.563828662083554,0.540454785827604,0.589529349550502,0.580169222633527,0.485351665785299,0.52104706504495
0.57355896351137,0.589264939185616,0.547540983606557,0.534003172924379,0.543997884717081,0.570174510840825,0.569804336329984,0.583342147012163,0.511316763617134
0.556742464304601,0.589635113696457,0.599101004759387,0.57006874669487,0.586356425171867,0.543945002644104,0.592702273929138,0.504547858276044,0.557218402961396
0.488630354309889,0.582654680063458,0.560708619777895,0.53416181914331,0.559915388683236,0.586144896879958,0.507932310946589,0.484928609201481,0.517979904812269
0.517874140666314,0.566631411951348,0.566737176097303,0.550343733474352,0.534267583289265,0.553992596509783,0.573083024854574,0.530988894764675,0.524643046007404
0.537334743521946,0.560444209413009,0.579693283976732,0.557324167107351,0.58630354309889,0.524537281861449,0.537493389740878,0.511105235325225,0.521152829190904
0.527921734531994,0.553622421998942,0.563670015864622,0.550290851401375,0.534108937070333,0.559968270756214,0.553939714436806,0.54420941300899,0.559968270756214
0.547065044949762,0.543997884717081,0.58609201480698,0.534003172924379,0.576731887890005,0.557271285034373,0.566525647805394,0.557165520888419,0.521152829190904
0.531517715494447,0.540507667900582,0.567054468535167,0.547065044949762,0.606081438392385,0.524484399788472,0.537546271813855,0.514701216287679,0.521417239555791
0.504283447911158,0.560126916975145,0.566367001586462,0.537757800105764,0.547593865679535,0.547435219460603,0.573083024854574,0.58011634056055,0.521205711263882
0.549973558963511,0.602961396086727,0.553833950290851,0.560179799048123,0.560285563194077,0.530724484399788,0.511528291909043,0.586515071390799,0.521099947117927
0.534531993654151,0.576626123744051,0.521364357482813,0.544420941300899,0.550396615547329,0.576467477525119,0.550449497620307,0.508090957165521,0.540983606557377
0.517874140666314,0.579375991538868,0.55076679005817,0.576467477525119,0.583236382866208,0.579587519830777,0.553728186144897,0.560338445267054,0.586462189317821
0.521099947117927,0.589740877842411,0.566578529878371,0.592543627710206,0.570174510840825,0.569910100475939,0.524748810153358,0.544156530936013,0.605711263881544
0.524801692226335,0.566525647805394,0.557006874669487,0.547276573241671,0.560708619777895,0.563352723426758,0.504759386567953,0.560338445267054,0.550079323109466
0.540507667900582,0.586620835536753,0.560867265996827,0.540877842411423,0.534214701216288,0.504653622421999,0.563194077207827,0.586144896879958,0.582866208355368
0.530936012691698,0.550396615547329,0.566737176097303,0.576308831306187,0.590216816499207,0.557482813326282,0.58609201480698,0.58011634056055,0.517979904812269
0.495399259650978,0.589899524061343,0.553305129561079,0.582971972501322,0.579957694341618,0.563141195134849,0.576414595452142,0.55367530407192,0.543680592279217
0.498360655737705,0.521099947117927,0.612057112638815,0.534214701216288,0.573400317292438,0.541089370703332,0.589529349550502,0.540454785827604,0.524378635642517
0.524484399788472,0.554151242728715,0.553199365415124,0.556742464304601,0.517927022739291,0.56679005817028,0.540666314119513,0.55018508725542,0.501533580116341
0.527287149656267,0.531041776837652,0.560549973558964,0.550608143839239,0.527340031729244,0.553833950290851,0.547223691168694,0.540719196192491,0.511316763617134
0.515124272871497,0.622263352723427,0.540772078265468,0.54690639873083,0.599206768905341,0.553728186144897,0.514648334214701,0.533897408778424,0.534108937070333
