"c.0.550502379693284..0.553781068217874..0.537281861448969..0.530777366472766..","c.0.569962982548916..0.583606557377049..0.593178212585933..0.547329455314648..","c.0.59286092014807..0.583342147012163..0.55367530407192..0.58630354309889..","c.0.605817028027499..0.556689582231623..0.589423585404548..0.557112638815442..","c.0.576731887890005..0.560444209413009..0.586409307244844..0.556901110523533..","c.0.58281332628239..0.557324167107351..0.572924378635642..0.576361713379164..","c.0.550396615547329..0.579375991538868..0.543839238498149..0.54034902168165..","c.0.546800634584876..0.560126916975145..0.527921734531994..0.563670015864622..","c.0.534320465362242..0.524272871496563..0.521470121628768..0.547276573241671.."
0.524431517715494,0.560074034902168,0.583130618720254,0.563405605499736,0.557218402961396,0.530671602326811,0.557059756742464,0.537123215230037,0.501639344262295
0.517503966155473,0.60269698572184,0.567001586462189,0.537599153886832,0.534531993654151,0.560021152829191,0.547223691168694,0.553833950290851,0.524484399788472
0.540772078265468,0.55367530407192,0.582971972501322,0.560179799048123,0.491750396615547,0.573188789000529,0.557059756742464,0.586303543098889,0.514595452141724
0.556901110523533,0.540719196192491,0.570121628767848,0.573294553146483,0.582760444209413,0.553886832363829,0.553728186144897,0.583130618720254,0.547435219460603
0.517609730301428,0.596086726599683,0.553886832363829,0.579904812268641,0.501586462189318,0.537493389740878,0.524537281861449,0.53416181914331,0.596192490745637
0.560708619777895,0.560126916975145,0.570227392913802,0.537599153886832,0.553463775780011,0.573506081438392,0.547276573241671,0.508196721311475,0.546747752511898
0.566578529878371,0.573241671073506,0.583024854574299,0.550661025912216,0.550555261766261,0.570386039132734,0.537969328397673,0.563670015864622,0.550502379693284
0.524643046007404,0.57297726070862,0.573030142781597,0.560444209413009,0.560497091485986,0.576520359598096,0.527287149656267,0.534320465362242,0.566631411951348
0.527763088313062,0.563828662083554,0.569592808038075,0.556689582231623,0.599629825489159,0.566684294024326,0.540824960338445,0.550608143839239,0.530988894764675
0.520941300898995,0.537493389740878,0.583077736647277,0.573347435219461,0.547117927022739,0.569592808038075,0.534108937070333,0.544050766790058,0.521258593336859
0.521311475409836,0.569804336329984,0.550502379693284,0.563352723426758,0.557165520888419,0.579481755684823,0.560549973558964,0.573717609730301,0.53707033315706
0.557059756742464,0.569962982548916,0.550026441036489,0.612585933368588,0.553728186144897,0.521523003701745,0.573241671073506,0.5602326811211,0.488524590163934
0.550449497620307,0.51158117398202,0.589687995769434,0.527763088313062,0.540772078265468,0.560708619777895,0.559809624537282,0.560285563194077,0.540983606557377
0.540824960338445,0.521470121628768,0.524484399788472,0.537281861448969,0.56679005817028,0.520782654680063,0.609360126916975,0.508143839238498,0.511369645690111
0.579323109465891,0.606028556319408,0.593178212585933,0.511210999471179,0.515071390798519,0.618931782125859,0.530988894764675,0.521364357482813,0.544262295081967
0.540401903754627,0.569910100475939,0.543839238498149,0.504547858276044,0.576626123744051,0.569645690111052,0.567107350608144,0.553886832363829,0.570174510840825
0.504706504494976,0.553833950290851,0.596086726599683,0.59941829719725,0.550079323109466,0.52104706504495,0.508355367530407,0.55367530407192,0.498783712321523
0.527498677948176,0.524695928080381,0.589529349550502,0.543839238498149,0.53802221047065,0.547329455314648,0.527498677948176,0.511210999471179,0.521470121628768
0.54748810153358,0.570015864621893,0.596033844526705,0.544103648863035,0.560338445267054,0.530988894764675,0.566631411951348,0.518085668958223,0.514912744579587
0.531253305129561,0.560126916975145,0.543733474352195,0.589476467477525,0.589793759915389,0.573347435219461,0.521311475409836,0.563670015864622,0.563458487572713
0.530777366472766,0.595822316234796,0.566684294024326,0.612850343733474,0.534320465362242,0.57006874669487,0.51158117398202,0.550290851401375,0.553463775780011
0.531253305129561,0.599735589635114,0.54362771020624,0.541036488630354,0.514489687995769,0.547012162876785,0.527551560021153,0.546694870438921,0.550502379693284
0.488630354309889,0.579746166049709,0.589317821258593,0.570227392913802,0.599206768905341,0.540401903754627,0.57006874669487,0.51158117398202,0.550819672131148
0.560444209413009,0.540877842411423,0.57683765203596,0.556848228450555,0.544368059227922,0.550132205182443,0.595822316234796,0.563670015864622,0.56351136964569
0.501639344262295,0.595716552088842,0.534214701216288,0.570015864621893,0.59286092014807,0.56351136964569,0.566842940243258,0.573188789000529,0.521099947117927
0.49825489159175,0.560179799048123,0.566737176097303,0.58339502908514,0.586356425171867,0.563194077207827,0.524590163934426,0.547382337387626,0.521417239555791
0.508408249603384,0.543786356425172,0.593072448439979,0.586938127974617,0.521417239555791,0.540507667900582,0.585986250661026,0.534056054997356,0.520994182971973
0.573453199365415,0.583130618720254,0.576150185087255,0.586409307244844,0.553886832363829,0.570280274986779,0.524167107350608,0.485193019566367,0.560126916975145
0.524537281861449,0.547117927022739,0.583289264939186,0.553622421998942,0.586144896879958,0.52104706504495,0.599206768905341,0.527498677948176,0.534214701216288
0.51776837652036,0.61872025383395,0.563934426229508,0.560285563194077,0.602644103648863,0.56679005817028,0.579428873611846,0.527551560021153,0.520782654680063
0.531041776837652,0.566578529878371,0.582760444209413,0.605711263881544,0.560126916975145,0.593072448439979,0.560074034902168,0.534267583289265,0.563405605499736
0.514542570068747,0.530988894764675,0.557271285034373,0.583236382866208,0.579693283976732,0.586567953463776,0.524167107350608,0.531253305129561,0.540666314119513
0.524061343204654,0.563722897937599,0.530936012691698,0.566578529878371,0.589846641988366,0.570333157059757,0.573717609730301,0.527287149656267,0.521311475409836
0.534373347435219,0.606081438392385,0.560179799048123,0.592808038075093,0.567107350608144,0.560444209413009,0.540719196192491,0.57006874669487,0.56351136964569
0.576467477525119,0.55753569539926,0.566842940243258,0.556795346377578,0.553833950290851,0.622316234796404,0.534267583289265,0.54362771020624,0.560497091485986
0.524008461131676,0.573294553146483,0.540719196192491,0.569910100475939,0.547117927022739,0.511316763617134,0.511369645690111,0.501533580116341,0.595716552088842
0.573030142781597,0.573506081438392,0.589687995769434,0.602432575356954,0.553358011634056,0.560179799048123,0.530777366472766,0.527657324167107,0.51776837652036
0.541036488630354,0.557112638815442,0.586197778952935,0.589212057112639,0.540877842411423,0.543839238498149,0.592702273929138,0.554151242728715,0.553781068217874
0.553516657852988,0.582760444209413,0.589106292966684,0.55076679005817,0.569857218402961,0.563564251718667,0.563405605499736,0.54034902168165,0.563564251718667
0.537863564251719,0.543363299841354,0.579799048122686,0.60560549973559,0.544315177154944,0.553410893707033,0.534056054997356,0.593125330512956,0.482020095187731
0.495081967213115,0.602432575356954,0.517821258593337,0.559915388683236,0.544315177154944,0.573083024854574,0.553516657852988,0.540772078265468,0.531094658910629
0.504706504494976,0.566578529878371,0.540824960338445,0.576679005817028,0.579851930195664,0.566737176097303,0.54420941300899,0.537334743521946,0.553622421998942
0.524219989423585,0.540877842411423,0.560126916975145,0.583447911158117,0.562982548915917,0.534531993654151,0.560602855631941,0.533950290851401,0.554204124801692
0.491750396615547,0.576520359598096,0.586356425171867,0.583130618720254,0.618667371760973,0.556742464304601,0.537704918032787,0.554151242728715,0.552987837123215
0.547276573241671,0.560338445267054,0.530724484399788,0.57355896351137,0.586409307244844,0.569910100475939,0.556795346377578,0.556636700158646,0.54690639873083
0.540719196192491,0.580063458487573,0.544050766790058,0.596615547329455,0.553358011634056,0.527551560021153,0.547065044949762,0.521523003701745,0.543945002644104
0.543786356425172,0.550661025912216,0.573506081438392,0.579904812268641,0.576308831306187,0.576203067160233,0.527763088313062,0.579693283976732,0.530512956107879
0.485193019566367,0.573294553146483,0.550449497620307,0.530724484399788,0.563828662083554,0.609201480698043,0.527868852459016,0.592808038075093,0.524643046007404
0.54034902168165,0.602591221575886,0.573083024854574,0.544315177154944,0.592596509783183,0.505129561078794,0.53088313061872,0.540454785827604,0.527710206240085
0.543786356425172,0.583024854574299,0.553992596509783,0.563775780010576,0.57006874669487,0.556901110523533,0.530565838180857,0.550713907985193,0.52432575356954
0.547435219460603,0.590005288207298,0.51485986250661,0.560021152829191,0.543839238498149,0.531253305129561,0.59286092014807,0.55695399259651,0.556901110523533
0.521311475409836,0.550555261766261,0.592543627710206,0.567160232681121,0.560074034902168,0.576308831306187,0.547170809095717,0.52760444209413,0.531094658910629
0.547223691168694,0.557059756742464,0.58630354309889,0.53765203595981,0.563035430988895,0.569962982548916,0.511369645690111,0.55018508725542,0.48223162347964
0.514595452141724,0.593178212585933,0.602221047065045,0.576467477525119,0.592649391856161,0.563617133791645,0.557059756742464,0.563722897937599,0.494870438921206
0.537757800105764,0.541089370703332,0.592702273929138,0.595928080380751,0.557165520888419,0.580169222633527,0.550713907985193,0.540983606557377,0.593072448439979
0.507826546800635,0.628397673188789,0.583130618720254,0.567001586462189,0.550661025912216,0.566684294024326,0.560126916975145,0.547276573241671,0.479005817028028
0.540666314119513,0.534426229508197,0.576626123744051,0.592384981491274,0.507932310946589,0.553463775780011,0.567001586462189,0.566737176097303,0.514648334214701
0.524272871496563,0.553992596509783,0.576414595452142,0.570333157059757,0.563617133791645,0.488154415653094,0.547223691168694,0.583447911158117,0.537440507667901
0.524537281861449,0.557165520888419,0.595822316234796,0.547540983606557,0.556901110523533,0.563670015864622,0.550343733474352,0.537123215230037,0.521787414066631
0.58630354309889,0.602749867794818,0.586409307244844,0.592808038075093,0.544156530936013,0.547065044949762,0.52432575356954,0.55367530407192,0.583447911158117
0.530988894764675,0.566895822316235,0.566842940243258,0.534214701216288,0.569962982548916,0.537599153886832,0.537599153886832,0.524484399788472,0.515124272871497
0.508196721311475,0.530618720253834,0.622104706504495,0.537387625594923,0.592913802221047,0.58958223162348,0.55695399259651,0.543839238498149,0.537123215230037
0.547223691168694,0.560074034902168,0.573030142781597,0.518297197250132,0.553516657852988,0.534320465362242,0.553992596509783,0.553781068217874,0.563617133791645
0.563828662083554,0.592913802221047,0.521258593336859,0.55404547858276,0.589317821258593,0.560338445267054,0.569857218402961,0.550290851401375,0.544632469592808
0.531041776837652,0.55695399259651,0.553410893707033,0.550502379693284,0.573083024854574,0.537017451084082,0.576308831306187,0.550661025912216,0.546694870438921
0.534108937070333,0.550343733474352,0.556742464304601,0.579904812268641,0.543680592279217,0.605393971443681,0.530512956107879,0.533950290851401,0.586515071390799
0.528080380750925,0.586303543098889,0.537228979375992,0.537334743521946,0.553463775780011,0.576044420941301,0.541036488630354,0.55018508725542,0.563405605499736
0.524537281861449,0.530618720253834,0.563987308302485,0.543786356425172,0.569962982548916,0.534108937070333,0.543733474352195,0.517662612374405,0.563352723426758
0.547170809095717,0.579851930195664,0.566737176097303,0.550608143839239,0.531147540983607,0.576784769962983,0.566631411951348,0.569962982548916,0.618773135906928
0.560285563194077,0.556795346377578,0.563405605499736,0.543733474352195,0.563405605499736,0.556636700158646,0.544262295081967,0.537863564251719,0.527974616604971
0.495029085140137,0.602855631940772,0.560074034902168,0.579640401903755,0.580010576414595,0.534426229508197,0.573083024854574,0.524114225277631,0.514912744579588
0.534479111581174,0.577154944473823,0.570121628767848,0.570491803278689,0.592966684294024,0.576520359598096,0.556848228450555,0.533897408778424,0.547276573241671
0.543945002644104,0.53765203595981,0.521152829190904,0.635166578529878,0.605975674246431,0.540560549973559,0.5602326811211,0.547329455314648,0.540666314119513
0.504759386567953,0.534003172924379,0.573241671073506,0.570121628767848,0.573506081438392,0.583236382866208,0.527657324167107,0.560497091485986,0.579799048122686
0.53416181914331,0.583500793231095,0.590269698572184,0.547117927022739,0.547170809095717,0.550713907985193,0.561290322580645,0.530248545742993,0.557218402961396
0.533897408778424,0.521417239555791,0.628609201480698,0.547329455314648,0.557165520888419,0.570121628767848,0.556795346377578,0.550608143839239,0.52760444209413
0.504706504494976,0.582548915917504,0.579746166049709,0.615388683236383,0.543786356425172,0.527763088313062,0.530830248545743,0.583077736647277,0.547223691168694
0.537176097303014,0.572871496562665,0.589476467477525,0.56679005817028,0.563035430988895,0.550661025912216,0.514489687995769,0.508249603384453,0.53765203595981
0.488894764674775,0.576414595452142,0.559915388683236,0.592649391856161,0.556530936012692,0.544262295081967,0.514965626652565,0.543945002644104,0.550290851401375
0.524748810153358,0.576308831306187,0.582601797990481,0.576467477525119,0.5602326811211,0.586356425171867,0.5181385510312,0.524537281861449,0.579693283976732
0.560021152829191,0.573294553146483,0.589264939185616,0.560655737704918,0.557377049180328,0.547329455314648,0.54748810153358,0.543680592279217,0.51776837652036
0.511792702273929,0.563670015864622,0.547065044949762,0.589423585404548,0.592808038075093,0.580169222633527,0.579851930195664,0.540666314119513,0.543839238498149
0.534108937070333,0.563617133791645,0.553886832363829,0.596086726599683,0.547646747752512,0.510893707033316,0.54690639873083,0.544262295081967,0.560179799048123
0.524114225277631,0.583183500793231,0.543945002644104,0.550925436277102,0.582760444209413,0.553833950290851,0.521364357482813,0.530777366472766,0.491644632469593
0.524219989423585,0.576626123744051,0.583077736647277,0.589687995769434,0.520888418826018,0.619037546271814,0.566842940243258,0.505129561078794,0.547117927022739
0.511634056054997,0.56679005817028,0.576679005817028,0.573294553146483,0.567107350608144,0.550713907985193,0.553939714436806,0.560338445267054,0.531253305129561
0.537334743521946,0.534003172924379,0.625066102591222,0.537493389740878,0.589687995769434,0.550713907985193,0.596192490745637,0.563617133791645,0.579587519830777
0.53088313061872,0.592649391856161,0.609254362771021,0.537228979375992,0.570174510840825,0.527921734531994,0.540507667900582,0.527498677948176,0.517874140666314
0.537228979375992,0.598995240613432,0.553358011634056,0.57355896351137,0.586250661025912,0.546589106292967,0.543892120571126,0.547065044949762,0.524272871496563
0.550449497620307,0.55018508725542,0.543786356425172,0.566684294024326,0.586515071390799,0.540824960338445,0.560549973558964,0.537704918032787,0.547170809095717
0.527815970386039,0.592702273929138,0.595822316234796,0.570174510840825,0.583236382866208,0.550713907985193,0.53707033315706,0.586620835536753,0.570174510840825
0.580010576414595,0.573453199365415,0.524484399788472,0.537281861448969,0.530724484399788,0.543945002644104,0.543839238498149,0.497937599153887,0.579904812268641
0.524378635642517,0.59941829719725,0.605764145954521,0.557165520888419,0.530777366472766,0.56351136964569,0.530512956107879,0.544103648863035,0.540824960338445
0.491750396615547,0.54362771020624,0.556848228450555,0.553886832363829,0.54420941300899,0.59286092014807,0.547117927022739,0.5409307244844,0.537757800105764
0.540666314119513,0.524008461131676,0.563564251718667,0.543733474352195,0.563352723426758,0.576731887890005,0.540983606557377,0.560285563194077,0.527710206240085
0.524378635642517,0.554151242728715,0.602485457429931,0.629032258064516,0.560338445267054,0.534003172924379,0.599101004759387,0.537546271813855,0.508143839238498
0.547329455314648,0.596298254891592,0.582707562136436,0.553833950290851,0.58630354309889,0.599153886832364,0.527921734531994,0.579587519830777,0.508355367530407
0.511369645690111,0.579851930195664,0.602908514013749,0.595980962453728,0.531041776837652,0.596033844526705,0.583077736647277,0.595822316234796,0.498360655737705
0.537863564251719,0.579693283976732,0.579693283976732,0.556901110523533,0.569751454257007,0.550026441036489,0.550449497620307,0.566737176097303,0.534214701216288
0.547593865679535,0.566261237440508,0.583183500793231,0.560444209413009,0.585986250661026,0.586303543098889,0.550608143839239,0.534584875727129,0.55018508725542
0.528027498677948,0.573294553146483,0.586356425171867,0.518032786885246,0.599524061343205,0.53088313061872,0.576626123744051,0.547646747752512,0.495029085140137
0.569434161819143,0.563881544156531,0.596298254891592,0.537546271813855,0.547223691168694,0.602538339502908,0.609148598625066,0.517715494447382,0.586515071390799
0.527498677948176,0.553622421998942,0.576731887890005,0.553463775780011,0.583077736647277,0.570121628767848,0.550608143839239,0.527445795875198,0.573453199365415
