"Predictor","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59"
"IonizationPotentialofXprime",0.140924296362457,-0.235659802316259,-0.011450989790451,-0.0917503632316601,0.126875686894934,-0.080148771128111,0.0181220568368464,-0.0345556622787087,0.0259491718320188,-0.00241592993469356,-0.00302108973957438,0.0432720150010799,0.0707814841261395,-0.161409892613058,0.0425824565411249,-0.0823284756761179,-0.0607011301176781,0.025291944298747,0.0283919244197101,0.0419563239864634,0.0261420225356453,0.047447267609407,-0.0112348230523107,0.0150217441410934,-0.0500718006493376,0.0851590328973332,-0.00676766962057102,-0.0758180682419571,0.0692467841839629,-0.206245379811727,0.00639516184297189,-0.21037901720373,0.454101606916072,0.20538107783564,-0.0371495313818184,0.0253588381704363,0.0378178559814784,0.0345582965638104,0.0112808631210223,0.0646991393291142,0.0269340724526834,-0.0753981070874769,-0.0121994234685347,0.179883377565776,0.240471253442103,-0.0436679355514964,-0.0755663265887397,-0.0858302842798143,0.114131012533064,-0.139094237112613,0.0240162674603657,-0.334399741811162,0.0872200534403403,0.184485062116973,0.236670574198727,0.188366691577163,0.0712476696614566,0.282740543044616,0.020656923044858
"IonizationPotentialofB",-0.107450391232751,0.0950331061413993,0.0057872222885275,0.116470629677906,0.168474872219276,-0.205106015058119,-0.0650532771978856,-0.217680928426386,0.0760965574799157,-0.165500827310266,-0.258336227640283,-0.158048466823247,-0.0421147824684828,-0.168915842670605,-0.0548975163670384,-0.173663339173896,0.226590566850769,-0.104487687530327,0.0139683317996129,-0.188259013869733,0.180100578983057,-0.293507375221774,-0.347915828401202,0.0112260052668768,-0.330433073583172,-0.0296810122232675,-0.228511062299475,0.0248169294533091,-0.00464930164882071,0.314846064842111,-0.0498823984679823,-0.157181874606699,0.0311121759815956,0.0435791510168548,0.0248305918564709,0.016326745098304,-0.0207590025644837,-0.143744589819993,0.0377876306676255,0.0331529790389389,-0.0309344356425925,-0.00111093339983388,-0.0118258789339199,0.00364446717126865,-2.32452945780892e-16,2.22044604925031e-16,2.85362011798185e-16,2.08166817117217e-17,1.81278603239576e-16,-9.0205620750794e-17,-1.96240593219876e-17,-4.85722573273506e-17,-1.87350135405495e-16,-1.04083408558608e-16,-4.16333634234434e-17,-6.80336863234654e-17,2.42861286636753e-17,2.70616862252382e-16,2.55004350968591e-16
"IonizationPotentialofBprime",-0.0474316216230113,0.0745750479348962,0.0405049539131131,0.102626170386356,0.252273440731287,0.055323661958433,-0.11971631730483,-0.311104773642712,-0.0738919902476364,0.216309469339115,-0.093764116621964,-0.0505858367212159,-0.00840361963089996,-0.388293918677742,-0.211406841750431,0.103086757125618,0.318602658459216,-0.140533036507147,-0.18118611601441,-0.0968437886360686,0.0289666213289804,0.137381119205948,0.418721664157487,-0.274772091872242,0.166052597988103,-0.023382753767543,0.122570560608323,-0.155788074408636,0.0402631866818416,-0.00974324577943519,0.00357845621349727,-0.0145237554844316,-0.0819671411194797,0.086342271025812,0.0172029196878743,0.000380212856074556,0.024227190188018,0.0640317615754293,-0.0296239280946203,-0.0322962462698048,0.0800478855386784,0.0290150479884963,0.0232983078323662,0.0143047129317354,3.98986399474666e-17,-7.28583859910259e-17,-2.09034178855205e-16,9.0205620750794e-17,0,-6.93889390390723e-18,-2.77555756156289e-16,1.09287578986539e-16,-1.31893194282862e-16,1.90426559069923e-16,-1.22298005056365e-16,-4.85722573273506e-17,1.50920942409982e-16,-3.98986399474666e-17,-3.41740524767431e-16
"IonizationPotentialofA",-0.23285148182663,-0.0528099274492635,-0.0757076129476827,-0.0982657813844771,0.0039024996681232,-0.0111501079488876,0.125082104040264,-0.0281798734501201,-0.0531712943858157,0.00231778024367368,-0.0141398121393613,-0.0122871796066512,-0.145349222158153,0.0792703074838406,-0.143099403409016,-0.0254103301703,-0.0493117485082044,0.0575910468104927,-0.0965499253779928,0.126853581808012,0.0667621317100913,-0.0517871739155978,0.00624867090948927,-0.192544964818218,-0.154665866120689,-0.285906174323518,0.0438176889663331,0.0562300853917455,0.188153161469971,-0.0873891918159155,-0.00568208276914828,0.0785317864916432,0.0661335116165557,0.0149388792644517,-0.308554425227014,0.099270307242997,-0.162267832835858,0.0194273215775544,-0.0965739568808993,-0.0276695023831322,0.0143482320506181,0.0379112308699933,-0.134133811950201,0.00127026359234511,0.145924911458653,0.206549937430087,-0.223767457595415,-0.0628233510052605,-0.126206874822863,-0.137951245361496,-0.0101465228370115,-0.19557536858868,-0.175840188557914,-0.0565125045100647,-0.142791666563033,0.0179685163049548,-0.0848403322800175,-0.167718938960505,-0.419970809759558
"IonizationPotentialofAprime",-0.233118552807386,-0.0527643022078956,-0.0740164694574599,-0.097802959166937,0.00340940679257689,-0.0106412865744259,0.125313645151306,-0.0302615068780363,-0.0530084386558143,0.000968880386365996,-0.0173690004205157,-0.0111931284042013,-0.146380873666045,0.0780250933765598,-0.143847009653649,-0.0229108661646146,-0.0494649184875862,0.0599719071219922,-0.0922850869924883,0.127632115760559,0.0632366449457461,-0.0561866095360344,0.00612945480270274,-0.193256652030358,-0.151673838247584,-0.284677447894301,0.039828821042014,0.0532032670251602,0.198004996769172,-0.077791463804698,0.00581168915439178,0.0716607581128894,0.0787597586460471,0.00422208655114001,-0.312914732012769,-0.174721639037978,-0.0410255150675863,-0.00534485884951306,-0.100416603201945,-0.0179346021760228,-0.0456983852581054,-0.00239583778130158,0.136417577819301,0.00490183741625327,-0.14584648279319,-0.206438925295271,0.223647191748429,0.062789586026204,0.126139043794799,0.137877102215104,0.0101410694964047,0.195470254835297,0.1757456816558,0.0564821313526221,0.142714921888422,-0.0179588589631064,0.0847947340749439,0.16762879689755,0.419745092643726
"PaulingENofX",0.0945492642643464,-0.268857177552284,0.0326598245013152,-0.0840869273856273,0.137185642860047,-0.0838890899044599,-0.0140879641268172,0.00656375200498379,0.01188082692262,-0.0125028943225537,-0.041049976007582,0.0481070542423313,0.059684589804729,-0.120247977958543,0.0272151990862182,-0.0422741922845783,-0.0616380142282947,0.0628408822562125,-0.0232892681880575,0.0207930984241195,-0.0297603472501951,-0.0276461677857322,-0.0219003688067998,-0.0621481922654492,-0.0647425287570331,0.0642150056244188,0.0252978632419199,0.0527476880619608,0.0724011236292106,0.0915208131170517,-0.0443779699090882,0.350812311854875,-0.122470743042877,0.0431528748481181,0.0590739730258516,0.00108392682157564,0.0256581240896025,0.00774601472542016,-0.0263071955139347,0.0411734526907012,-0.049384496050575,-0.0254079528263515,-0.0144868505667648,0.112807023301628,-0.566282187185267,0.360467798327062,-0.000175461596002827,0.233143852572572,0.277103646873825,-0.0516276473415981,-0.0569866062985643,-0.119511839050777,0.0118369111461526,-0.0171503238397423,0.059292085523622,0.053805020249914,0.0834424160349843,0.127611530687616,-0.151868080069914
"PaulingENofXprime",0.0995645083758341,-0.271038941786115,0.0315647156312394,-0.0819160961613185,0.132252364149985,-0.0681288424853428,0.00477354269780609,-0.00575441341316644,0.0126429173412478,-0.0111134814346938,-0.00702127397758758,0.0336880657152023,0.0477863552858519,-0.110619844847736,0.0254989713987442,-0.0572942556692702,-0.0453688394031953,0.0373490802181946,-0.00153608914067591,0.032078015813424,0.044465554240743,0.0118159191116098,0.00697876584114149,0.032460952745419,-0.00373252901098839,0.0210808162964492,-0.00918043152625407,-0.0667156164884077,0.00642334501046199,-0.149517654953827,0.0160331180954426,-0.234362088047634,0.305220516746645,0.10944842169889,-0.0343132096120441,0.0144441306271771,0.0151535639196526,0.019163246645297,0.0175926158965742,0.0283071594148022,0.0248386174728744,-0.0281751648302857,-0.00345990013295666,0.10967127586584,0.0113251071884759,0.266405006469858,0.225455678865654,0.0255993907403275,0.0698964355686029,0.133210123145251,-0.120473715141645,0.308726428396953,-0.0376141803023144,-0.170366950116824,-0.312509848300812,-0.4108921244098,-0.111262034183507,-0.292112634203894,0.0718640830183062
"PaulingENofB",-0.151221227557841,0.0891565628017513,0.0209362632292621,0.125955741816596,0.192091030524188,-0.231701399950583,-0.0859093324841751,-0.0554426509882206,0.0344968904067666,-0.166247989153342,0.0303023327056147,-0.0427675735324572,-0.00218626850000464,0.0983201212887235,0.13570591812616,-0.208733382661263,-0.155829390718816,-0.043990078199416,0.00588000647244881,0.0789848108235102,-0.119593680030933,0.113171646499754,0.0469310241214727,-0.0833782281770779,0.11347279209714,-0.105034008203469,0.116442521964111,-0.303092042147716,0.0245669479243968,0.255420476560244,0.188567839642358,0.130980319498992,0.326289509373892,-0.47075254682796,0.135571574886257,-0.00141166900719096,-0.00339453442130404,0.23094092170775,-0.114481179258934,0.115694934693375,0.0721941292924467,-0.0111707578577219,-0.0164495548815416,-0.00807310860253546,-1.41466699465909e-15,2.51534904016637e-16,-5.71157704465364e-16,-2.67147415300428e-16,-3.2612801348364e-16,-2.08166817117217e-17,-7.11236625150491e-17,-2.08166817117217e-17,-2.63677968348475e-16,-4.30211422042248e-16,-3.05311331771918e-16,1.66533453693773e-16,-1.37043154602168e-16,3.19189119579733e-16,-2.37657116208823e-16
"PaulingENofBprime",-0.066642845424157,0.00545423511809087,0.113573835324875,0.117053151784178,0.149474357991293,0.111562806911387,-0.0681012891416579,-0.232530802821489,-0.154138388098064,0.213801477073596,0.439305634428674,0.107524130888448,0.0984594609744598,0.185141262423614,-0.119876929983691,-0.461364731302233,0.0215413017107944,0.0205202295843772,-0.126881536201148,-0.0726454768654202,0.30137967842867,0.184541028411015,-0.0882872373210414,0.245482037883758,-0.119967882742358,-0.0484029470188318,-0.0713660642634328,-0.0606096589852227,-0.0945456413450464,-0.140044562894263,0.0802364970062725,0.134964332169475,-0.0717776977586524,0.0781634194726298,0.0414699577087978,-0.0114525945227533,-0.00130234490861704,-0.0300583853873152,-0.0163669754064219,0.0586620217153391,-0.124836303686027,-0.0492554892903878,-0.0175221195652201,-0.0160713231731592,-1.66533453693773e-16,-1.94289029309402e-16,-2.65846372693446e-16,1.38777878078145e-17,1.37476835471162e-16,-9.0205620750794e-17,5.55111512312578e-17,-1.52655665885959e-16,1.17961196366423e-16,3.46944695195361e-17,2.08166817117217e-17,2.77555756156289e-16,4.5102810375397e-17,-1.21430643318376e-16,0
"PaulingENofA",-0.192431154515092,-0.00280064772514111,-0.120425540024477,-0.218941013438322,0.0225831877135049,-0.0657340804334819,0.154139088881568,-0.0669394355968799,-0.0500578274462293,0.0127709164456227,0.0111612518207096,0.0451437302690442,-0.0173588633138011,-0.0533767684735671,0.0246632676791664,0.00142911179763511,-0.0473944420487689,-0.028248452846815,0.0485907003985243,-0.0949237590125833,-0.0203454467717083,0.0262920785528874,0.00476825614954232,0.0680811304958222,0.0416538978038791,0.04429761611216,-0.0148101944705522,0.0171608472017781,0.0299186731819219,-0.0554411067537662,-0.00212950234870114,-0.0721890057120678,-0.0305510865933084,0.0162593203506426,0.314603975542992,0.0437262212704367,-0.0795765430454584,-0.142948844438065,-0.42772396016832,-0.121764590475273,0.00242714321734515,0.0543461155951932,-0.0485752244172928,-0.0131366415115772,0.123200518624394,0.0711478378642089,0.0368990151936765,-0.0530400830687755,0.0341200967412028,-0.111416874453045,-0.164121828730344,0.152829468458267,-0.0817289577033165,-0.458866102434012,0.125548708532291,0.198832876599955,0.360109796314233,0.0188771276772045,0.0480977790394117
"PaulingENofAprime",-0.192602625827134,-0.00277353863188386,-0.119784841824697,-0.218846371797797,0.0223951432224247,-0.0655612224602807,0.154304041294493,-0.0678294796783729,-0.0500002493481151,0.0122253199319755,0.00983867874611259,0.0456163810926917,-0.0177651294691479,-0.0539350477504299,0.0243999909308471,0.00246580968506968,-0.0474954049168368,-0.0272842387970638,0.050417458830662,-0.094663149515361,-0.0218445936089467,0.0245364963454218,0.00472213211116451,0.067821857315113,0.0429757670785875,0.0448583302667749,-0.0164488469755328,0.0158578885764823,0.0339032367055056,-0.051509104820922,0.002459594727364,-0.0750765993556109,-0.0254492292793897,0.0118687030889596,0.313133538072005,-0.0664407036921725,-0.0308618999767407,-0.152979366447558,-0.429503708361552,-0.117743625593993,-0.0227911665472948,0.0374421552450895,0.0644492868984802,-0.0116374336552338,-0.123129587219025,-0.0711068752433901,-0.0368777709730041,0.0530095457977043,-0.0341004524536585,0.111352727357109,0.164027337310221,-0.152741478496036,0.0816819031138184,0.458601915092202,-0.125476425181224,-0.198718400658379,-0.359902466879036,-0.0188662593690955,-0.0480700872480083
"BoilingPtofA",-0.189149349106573,-0.0435626472315007,0.0428523430738518,-0.0700874587237575,-0.0905985624985247,0.116958624525808,-0.265879883327196,0.0556991161401953,0.13057293778697,0.0269121380480451,-0.0189306054288419,-0.0447681823997145,0.27460469363144,-0.111330933137377,0.251154833995719,0.0522444779479259,0.112081905834933,-0.101699768244154,0.141375154667823,0.0128117632689221,0.0453763490086199,0.0113697066413715,0.0548629563027218,0.1466374136005,-0.0214403487765489,-0.187417728088387,-0.00536685800499143,-0.0386422989823277,-0.0363681028584395,0.0259282916382518,-0.00153257633590592,0.0975655583297748,0.0638812190405241,0.0375721877768412,-0.179536158258697,-0.0918748914465468,0.0622218377535277,-0.0357921447917822,-0.156324916369369,-0.00469270850054267,-0.12340063459323,-0.034127201973971,0.362855022094839,-0.00158139419749953,-0.0237434295744064,0.0172752990397172,0.005815708704294,0.0102219819447643,-0.0978519259854841,-0.0677979981615799,0.0218704916564126,-0.316680019255675,0.251656682260855,-0.163082992657625,-0.264926958050571,0.104913342732793,0.10075933218291,-0.194386068677247,0.0945222260611287
"BoilingPtofAprime",-0.188654340806816,-0.0435053892079799,0.0398580969036657,-0.0721291300413413,-0.0900013244875906,0.116137629603583,-0.267296270195981,0.059808104058989,0.129316547748353,0.0291873587604893,-0.0123623795198734,-0.0461294637840075,0.276972929276242,-0.109184084251605,0.252685816066548,0.0472350995172018,0.114956869406798,-0.107859911111857,0.130431243184134,0.00867463556590633,0.0548594159358684,0.0163411559764113,0.0549220055318644,0.153670563176453,-0.0312567941232619,-0.18604127862114,-0.000219188474154808,-0.0261638599096477,-0.0496094925192929,0.00804609026916692,-0.00656048507572252,0.110979394299011,0.0472241032861109,0.0565220080186935,-0.180529236009495,0.121542109803209,-0.0291815256655684,-0.0185280347673207,-0.152309352230043,-0.0329297934168378,0.0529398259581032,0.0842795950129013,-0.359876263243169,-0.0100682793755669,0.0237374120511348,-0.01727092079631,-0.00581423477390134,-0.0102193912906195,0.0978271264408345,0.0677808154698177,-0.0218649488096179,0.31659976002523,-0.251592902513391,0.163041660983085,0.26485981509085,-0.104886753546108,-0.100733795786644,0.194336803566306,-0.0944982703940132
"BoilingPtofB",-0.125541956278606,0.0155109880745683,0.0631066679294402,0.156700060362218,-0.0119829845671224,-0.233779743198896,0.0713520673357548,0.271787882870752,-0.0357224117901008,0.125144621991667,0.162472067005924,0.319592442475105,0.148120416470942,-0.000272213892203142,-0.0247612258377989,0.223245815854406,-0.077737258383068,-0.0568751813107554,-0.0190103150041499,0.118169477704797,0.180374998198966,0.263616687530592,0.125315407587687,-0.101739060371358,-0.190855117294208,-0.00192531286375608,0.0486374896986918,-0.131436740347201,0.106810208574498,0.386837185892442,-0.252940421681932,-0.147982883161443,0.0653092149668472,0.0620789156876945,0.0624523014764607,-0.00280194257575819,-0.0384396075180013,-0.3201045106823,0.112933125448846,-0.00915368734622118,-0.133523286565158,-0.0194526838817817,-0.0460896833335418,-0.00350488660815484,-1.10241676898326e-15,-9.36750677027476e-17,-3.10515502199848e-16,-1.86482773667507e-17,1.54390389361936e-16,3.46944695195361e-18,1.37476835471162e-16,2.77555756156289e-17,-2.77555756156289e-17,4.85722573273506e-17,-2.22044604925031e-16,-2.91433543964104e-16,3.67761376907083e-16,-3.46944695195361e-18,4.30645102911242e-16
"BoilingPtofBprime",-0.0735200513261908,-0.0535105053144352,0.251500248582683,0.138329853682486,-0.109335277386601,0.0989660901364085,0.28868327615864,-0.036267412640131,0.00764949262209875,-0.109619752603307,-0.0757525305276695,-0.0349322315689456,0.0466081140528718,-0.0513585655746309,0.0626290161980768,-0.0248034000826015,-0.138466895155661,-0.00792996178655794,0.092762425663372,0.104413708229484,0.0728276578807454,0.180111632225695,-0.00617472291372372,0.0353678891211794,-0.211659977780266,-0.03017669744496,0.076981645996939,-0.0526566109872534,0.0438757251725668,0.221729884231975,0.412861482921798,-0.066989183383583,-0.158352241992614,0.361861465044204,0.0597571233934537,0.0363676379167035,0.090184848245468,0.275714085906062,-0.0145389321703995,-0.239414112910664,0.296297036073861,0.116043134929668,0.108189799280195,0.0280362048167787,3.83929541804273e-16,9.65126280760495e-17,3.14310209803548e-16,2.68780494822735e-17,3.14391524966484e-16,1.16009632455949e-16,-2.68773718559157e-16,1.79652299980848e-16,-2.93114057331456e-16,-9.4542429440736e-17,2.10335221462188e-16,-4.58617518961368e-17,-1.58944038486375e-16,-1.53631447841196e-16,-7.37013531801334e-16
"CoefficientofLinearThermalExpansionatSpecofA",0.229984022865269,0.0521572875103107,-0.0896079699420014,-0.0148161500393691,0.0474319777071578,-0.114084624109948,0.109125627193522,-0.000342527068561985,-0.0375103429055407,0.00555121698982381,0.0463000042877772,0.0401464922545896,-0.0885864733086424,-0.091568530028291,0.0595224194597923,0.0082106772518954,-0.081338187483902,-0.198529323526999,0.215579185631315,-0.1664153260645,0.00192887012514701,-0.0100491515631283,0.121463968487634,0.111241847875901,-0.128010237403482,-0.390681270279098,0.0789613569406962,0.00272768670298914,-0.0536493626086362,-0.0711931165915761,-0.0563739299876962,0.023393163254105,-0.070868880211749,-0.00202388217469034,0.0785921160093482,-0.058426173586691,-0.108063518684193,0.084324242252545,0.0997461871361311,0.0113257043180532,0.00781163821341964,-0.0709243706835096,-0.0438603800896643,0.0142661177896151,-0.000525756014577017,-0.0793346480582902,0.197929181237063,0.000226347607935727,0.112687307438355,-0.0518856386142558,0.267138618185226,-0.0783138531622248,0.183356302159311,-0.276891426388559,0.349228735605167,-0.0618545990190514,-0.252607890460844,-0.197808275115804,-0.146602089591441
"CoefficientofLinearThermalExpansionatSpecofAprime",0.230020456714809,0.0521715969412838,-0.0893602231350174,-0.014640488975906,0.0473898499077646,-0.114047009743667,0.109284513244863,-0.000721785365889062,-0.0374105005622967,0.00534070948621951,0.0457097336878722,0.0402915088152954,-0.0888295141399987,-0.0918061341375432,0.0594094454262269,0.008678477988161,-0.081615651448019,-0.198044009785212,0.21666039310354,-0.166110571849962,0.00106768800993913,-0.010535916944858,0.121503486839327,0.110671352704215,-0.127172385536636,-0.390931677309671,0.0784963690662183,0.00161252582707028,-0.0524061279758116,-0.0695555614863374,-0.0558186452699751,0.0221602275274919,-0.0692997823885536,-0.00379266387184937,0.0786512123095622,-0.0802638396883064,-0.0987105892505762,0.0825577458176461,0.0993860836405889,0.0138886008538335,-0.00815764093040357,-0.0816743597047973,0.0218846619573797,0.0150490829449119,0.000525561605742339,0.0793053124805058,-0.197855992951312,-0.000226263911366389,-0.11264563904562,0.0518664528584134,-0.267039838321637,0.0782848950438329,-0.183288502487971,0.276789040228469,-0.349099601273715,0.0618317270400958,0.252514483625357,0.197735131537517,0.146547880527586
"CoefficientofLinearThermalExpansionatSpecofB",0.164288982562257,-0.0613425028010084,-0.0437420037252842,-0.155290894996291,-0.00505931911422177,0.25438329515152,0.0541889865136072,-0.114569042944949,0.0148473503810334,-0.00053725301866512,0.0844514523701948,-0.143768496250282,-0.0254033838216782,-0.0203069855179657,0.0657095275104945,-0.0366399276578018,-0.17888577727907,-0.282502927811898,0.0379559336315627,0.0480862104812251,0.158078556444615,0.199891927241014,-0.207864485954621,-0.176165848563995,0.46974987831166,-0.187081933472904,-0.263189367578568,0.0943884058196371,0.236497746674131,0.282917539514366,0.0381578156256183,-0.0589965078092865,-0.0176365242734973,0.0880092202210314,-0.00421929337815921,-0.0021251706125309,-0.0483396591278612,-0.152107041592634,0.0444861441097387,0.242717192717207,0.016126654500425,0.0581344155516057,-0.00745154861221627,0.00626552101123318,-6.23633089613662e-16,-9.48812426196377e-17,1.66533453693773e-16,1.07336015076065e-16,2.54136989230602e-16,6.24500451351651e-17,-2.08166817117217e-16,1.04083408558608e-17,-1.14491749414469e-16,-6.24500451351651e-17,-1.04083408558608e-16,-7.28583859910259e-17,2.81025203108243e-16,-2.08166817117217e-17,4.0766001685455e-17
"CoefficientofLinearThermalExpansionatSpecofBprime",0.0739344160654127,0.0821491478700299,-0.197945393490211,-0.13352001938782,0.131261544498953,-0.0706648322227545,-0.220764190526412,-0.0248734661849646,0.140760103929822,-0.0194792344398422,-0.251711908809243,0.00568988550238912,0.0799818710665382,0.0735825012382252,-0.320524771682444,0.103477456804738,-0.0687646088192071,-0.0187747969957783,0.0513160069263788,0.110135807937042,0.266115123120563,0.237493490122741,-0.289461240029668,0.244310334835335,0.0716403807744253,0.0247775497229575,0.539815134126391,0.0594436910141386,0.0917777206679927,0.0144373420797278,0.0124850072044744,-0.0981993066500682,-0.121110740953198,-0.00717915983860196,-0.0254043551062937,-0.00329848643718666,0.0340093404196563,0.126326833406153,-0.0459760828602917,0.0270165736315158,-0.0701446413546679,-0.0128792120359852,-0.0159184225647889,-0.00570354514023539,-6.12357387019813e-16,2.58853268680914e-17,-2.22044604925031e-16,-4.32596666821716e-17,-1.91686944095437e-16,-1.2490009027033e-16,3.46944695195361e-16,-1.04083408558608e-16,-1.31838984174237e-16,6.93889390390723e-18,-4.16333634234434e-17,-1.38777878078145e-17,8.67361737988404e-17,0,0
"DensityatSpecofA",-0.176531328351489,0.0498954703141313,0.00105828982683661,-0.282347168252793,0.0193448482191281,-0.0493879015215696,0.0928973920028605,-0.0648592327749262,-0.0732864365984472,-0.00232607597182232,-0.013273947008283,0.0338293804201308,0.0900249156748848,-0.0326448618690262,0.08267380625641,0.0128651851892683,0.0486045692776968,0.00836578261014253,0.0223019681363497,-0.0219584783176965,0.0110898037943589,0.0381513376531207,0.0224241924246967,0.0456471648798063,-0.0598724103204885,-0.0233912498845613,-0.0592962500990218,-0.0244111981379889,0.206153825179862,-0.100355443402767,0.0383079358243488,-0.0516416678280616,-0.101425473478745,-0.17312111648609,0.0465091699180252,0.0413051652330282,0.394020367308668,0.00765687183754124,0.296679043935931,0.0609322094552371,-0.0185687224822809,-0.0125849348622121,0.0791616938230491,-0.00999065430061944,-0.00575609905616754,-0.0155513637296086,-0.0470212401077155,0.00247810622471468,0.0504808688407994,0.135987854018363,0.00527845030807607,-0.154200295543299,-0.269811769202704,0.161780498489557,0.271952758453097,-0.172824808771724,0.310743031559748,-0.360722667470893,0.0269295006252989
